developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
10/00351/FULL-dc,section-106,,,2020-06-17,local-authority-eng:GOS,10/00351/FULL,2010-11-10,/developer-agreement/local-authority-eng/GOS/10-00351-FULL-dc
15/00230/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,15/00230/FULL,2019-05-31,/developer-agreement/local-authority-eng/GOS/15-00230-FULL-dc
16/00187/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,16/00187/FULL,2020-01-30,/developer-agreement/local-authority-eng/GOS/16-00187-FULL-dc
16/00526/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,16/00526/FULL,2020-02-13,/developer-agreement/local-authority-eng/GOS/16-00526-FULL-dc
16/00602/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,16/00602/FULL,2019-05-31,/developer-agreement/local-authority-eng/GOS/16-00602-FULL-dc
17/00203/OUT-dc,section-106,,,2020-06-17,local-authority-eng:GOS,17/00203/OUT,2019-09-12,/developer-agreement/local-authority-eng/GOS/17-00203-OUT-dc
17/00314/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,17/00314/FULL,2020-01-17,/developer-agreement/local-authority-eng/GOS/17-00314-FULL-dc
17/00599/FULL-dc,section-106,,,2020-06-17,local-authority-eng:GOS,17/00599/FULL,2019-09-26,/developer-agreement/local-authority-eng/GOS/17-00599-FULL-dc
18/00117/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,18/00117/FULL,2019-09-11,/developer-agreement/local-authority-eng/GOS/18-00117-FULL-dc
18/00118/FULL-dc,section-106,,,2020-06-17,local-authority-eng:GOS,18/00118/FULL,2020-02-05,/developer-agreement/local-authority-eng/GOS/18-00118-FULL-dc
18/00221/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,18/00221/FULL,2019-06-17,/developer-agreement/local-authority-eng/GOS/18-00221-FULL-dc
18/00473/FULL-dc,community-infrastructure-levy,,,2020-06-17,local-authority-eng:GOS,18/00473/FULL,2019-09-03,/developer-agreement/local-authority-eng/GOS/18-00473-FULL-dc
19/00435/FULL-dc,section-106,,,2020-06-17,local-authority-eng:GOS,19/00435/FULL,2020-03-04,/developer-agreement/local-authority-eng/GOS/19-00435-FULL-dc
S106-103,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,04/00873/OUT,2005-09-02,/developer-agreement/local-authority-eng/HAL/S106-103
S106-107,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,04/01123/FUL,2005-12-14,/developer-agreement/local-authority-eng/HAL/S106-107
S106-110,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,06/00804/REM & 05/00910/OUT,2006-06-23,/developer-agreement/local-authority-eng/HAL/S106-110
S106-139,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,09/00407/FUL & 09/00406/OUT,2009-11-23,/developer-agreement/local-authority-eng/HAL/S106-139
S106-149,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,09/00529/OUT,2010-08-27,/developer-agreement/local-authority-eng/HAL/S106-149
S106-150,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,09/00245/OUT,2010-11-02,/developer-agreement/local-authority-eng/HAL/S106-150
S106-152,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,10/00124/FUL,2010-12-06,/developer-agreement/local-authority-eng/HAL/S106-152
S106-153,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,09/00512/FUL,2010-12-09,/developer-agreement/local-authority-eng/HAL/S106-153
S106-154,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,10/00369/FUL,2010-12-21,/developer-agreement/local-authority-eng/HAL/S106-154
S106-155,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,11/00240/FUL,2011-02-02,/developer-agreement/local-authority-eng/HAL/S106-155
S106-162,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,11/00186/COND,2011-07-04,/developer-agreement/local-authority-eng/HAL/S106-162
S106-165,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,10/00150/FUL,2011-11-03,/developer-agreement/local-authority-eng/HAL/S106-165
S106-172,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,11/00183/FUL,2012-06-15,/developer-agreement/local-authority-eng/HAL/S106-172
S106-177,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,12/00199/FUL,2012-11-14,/developer-agreement/local-authority-eng/HAL/S106-177
S106-186,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,12/00015/FUL,2013-04-16,/developer-agreement/local-authority-eng/HAL/S106-186
S106-187,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,11/00113/OUT,2013-05-08,/developer-agreement/local-authority-eng/HAL/S106-187
S106-191,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,12/00356/FUL,2013-08-12,/developer-agreement/local-authority-eng/HAL/S106-191
S106-194,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00071/FUL,2013-10-17,/developer-agreement/local-authority-eng/HAL/S106-194
S106-195,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00174/FUL,2013-10-15,/developer-agreement/local-authority-eng/HAL/S106-195
S106-197,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00043/FUL,2013-10-14,/developer-agreement/local-authority-eng/HAL/S106-197
S106-198,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00112/FUL,2013-11-15,/developer-agreement/local-authority-eng/HAL/S106-198
S106-201,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00039/FUL,2013-12-10,/developer-agreement/local-authority-eng/HAL/S106-201
S106-208,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,14/00087/FUL & 15/00274/S73,2014-09-07,/developer-agreement/local-authority-eng/HAL/S106-208
S106-209,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,12/00429/OUT & 15/00314/REM,2015-01-07,/developer-agreement/local-authority-eng/HAL/S106-209
S106-212,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00042/FUL,2015-04-16,/developer-agreement/local-authority-eng/HAL/S106-212
S106-214,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,12/00282/FUL,2015-06-30,/developer-agreement/local-authority-eng/HAL/S106-214
S106-220,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,15/00430/FUL,2016-04-11,/developer-agreement/local-authority-eng/HAL/S106-220
S106-226,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,15/00358/FUL,2017-03-22,/developer-agreement/local-authority-eng/HAL/S106-226
S106-237,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,16/00475/FUL,2009-07-20,/developer-agreement/local-authority-eng/HAL/S106-237
S106-64,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,99/00556/OUT,2000-09-04,/developer-agreement/local-authority-eng/HAL/S106-64
S106-81,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,02/00669/FUL,2003-07-22,/developer-agreement/local-authority-eng/HAL/S106-81
S106-84,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,03/00815/FUL&03/00165/REM,2003-12-17,/developer-agreement/local-authority-eng/HAL/S106-84
S106-913,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,02/00896/FUL,2003-03-25,/developer-agreement/local-authority-eng/HAL/S106-913
S106-930,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00455/FUL,2014-01-08,/developer-agreement/local-authority-eng/HAL/S106-930
S106-931,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,13/00350/FUL,2014-01-20,/developer-agreement/local-authority-eng/HAL/S106-931
S106-940,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,15/00493/FUL,2017-03-02,/developer-agreement/local-authority-eng/HAL/S106-940
S106-942,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,17/00389/FUL,2018-06-19,/developer-agreement/local-authority-eng/HAL/S106-942
S106-97,section-106,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,04/00653/FUL&08/00107/FUL,2005-04-19,/developer-agreement/local-authority-eng/HAL/S106-97
S278-202,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2014-02-05,/developer-agreement/local-authority-eng/HAL/S278-202
S278-203,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-04-02,/developer-agreement/local-authority-eng/HAL/S278-203
S278-204,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2020-03-09,/developer-agreement/local-authority-eng/HAL/S278-204
S278-205,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-04-12,/developer-agreement/local-authority-eng/HAL/S278-205
S278-206,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2014-07-08,/developer-agreement/local-authority-eng/HAL/S278-206
S278-207,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-11-28,/developer-agreement/local-authority-eng/HAL/S278-207
S278-208,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2020-03-10,/developer-agreement/local-authority-eng/HAL/S278-208
S278-209,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-05-01,/developer-agreement/local-authority-eng/HAL/S278-209
S278-210,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-10-17,/developer-agreement/local-authority-eng/HAL/S278-210
S278-211,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-11-28,/developer-agreement/local-authority-eng/HAL/S278-211
S278-212,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-01-28,/developer-agreement/local-authority-eng/HAL/S278-212
S278-213,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-05-01,/developer-agreement/local-authority-eng/HAL/S278-213
S278-214,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2019-02-06,/developer-agreement/local-authority-eng/HAL/S278-214
S278-215,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2020-05-22,/developer-agreement/local-authority-eng/HAL/S278-215
S278-216,section-278,http://www.halton.gov.uk/planningapps,,2020-12-22,local-authority-eng:HAL,,2016-08-08,/developer-agreement/local-authority-eng/HAL/S278-216
19/00002/RVC-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30244,,2020-12-16,local-authority-eng:IOW,19/00002/RVC,2019-11-03,/developer-agreement/local-authority-eng/IOW/19-00002-RVC-1
19/00014/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29093,,2020-12-13,local-authority-eng:IOW,19/00014/FUL,2019-08-07,/developer-agreement/local-authority-eng/IOW/19-00014-FUL-1
19/00065/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30254,,2020-12-16,local-authority-eng:IOW,19/00065/FUL,2019-11-27,/developer-agreement/local-authority-eng/IOW/19-00065-FUL-1
19/00068/HOU-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30231,,2020-12-14,local-authority-eng:IOW,19/00068/HOU,2019-07-31,/developer-agreement/local-authority-eng/IOW/19-00068-HOU-1
19/00080/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30473,,2020-12-22,local-authority-eng:IOW,19/00080/FUL,2019-12-23,/developer-agreement/local-authority-eng/IOW/19-00080-FUL-1
19/00120/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29071,,2020-12-11,local-authority-eng:IOW,19/00120/FUL,2019-06-05,/developer-agreement/local-authority-eng/IOW/19-00120-FUL-1
19/00120/FUL-2,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29072,,2020-12-11,local-authority-eng:IOW,19/00120/FUL,2019-06-13,/developer-agreement/local-authority-eng/IOW/19-00120-FUL-2
19/00146/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29086,,2020-12-13,local-authority-eng:IOW,19/00146/FUL,2019-06-25,/developer-agreement/local-authority-eng/IOW/19-00146-FUL-1
19/00149/RVC-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30232,,2020-12-15,local-authority-eng:IOW,19/00149/RVC,2020-02-26,/developer-agreement/local-authority-eng/IOW/19-00149-RVC-1
19/00174/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29092,,2020-12-13,local-authority-eng:IOW,19/00174/FUL,2019-07-09,/developer-agreement/local-authority-eng/IOW/19-00174-FUL-1
19/00200/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30230,,2020-12-14,local-authority-eng:IOW,19/00200/FUL,2019-10-17,/developer-agreement/local-authority-eng/IOW/19-00200-FUL-1
19/00212/RVC-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29089,,2020-12-13,local-authority-eng:IOW,19/00212/RVC,2019-06-02,/developer-agreement/local-authority-eng/IOW/19-00212-RVC-1
19/00272/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30233,,2020-12-15,local-authority-eng:IOW,19/00272/FUL,2019-12-10,/developer-agreement/local-authority-eng/IOW/19-00272-FUL-1
19/00291/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29088,,2020-12-13,local-authority-eng:IOW,19/00291/FUL,2019-08-20,/developer-agreement/local-authority-eng/IOW/19-00291-FUL-1
19/00304/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30229,,2020-12-14,local-authority-eng:IOW,19/00304/FUL,2019-08-28,/developer-agreement/local-authority-eng/IOW/19-00304-FUL-1
19/00362/RVC-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30620,,2020-12-23,local-authority-eng:IOW,19/00362/RVC,2019-08-18,/developer-agreement/local-authority-eng/IOW/19-00362-RVC-1
19/00382/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30256,,2020-12-16,local-authority-eng:IOW,19/00382/FUL,2019-11-27,/developer-agreement/local-authority-eng/IOW/19-00382-FUL-1
19/00442/HOU-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30242,,2020-12-15,local-authority-eng:IOW,19/00442/HOU,2019-09-23,/developer-agreement/local-authority-eng/IOW/19-00442-HOU-1
19/00443/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30227,,2020-12-13,local-authority-eng:IOW,19/00443/FUL,2019-11-08,/developer-agreement/local-authority-eng/IOW/19-00443-FUL-1
19/00589/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30638,,2020-12-23,local-authority-eng:IOW,19/00589/FUL,2019-10-07,/developer-agreement/local-authority-eng/IOW/19-00589-FUL-1
19/00602/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30245,,2020-12-16,local-authority-eng:IOW,19/00602/FUL,2020-05-30,/developer-agreement/local-authority-eng/IOW/19-00602-FUL-1
19/00612/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30636,,2020-12-23,local-authority-eng:IOW,19/00612/FUL,2019-10-16,/developer-agreement/local-authority-eng/IOW/19-00612-FUL-1
19/00616/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30250,,2020-12-16,local-authority-eng:IOW,19/00616/FUL,2019-11-20,/developer-agreement/local-authority-eng/IOW/19-00616-FUL-1
19/00648/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30248,,2020-12-16,local-authority-eng:IOW,19/00648/FUL,2019-11-12,/developer-agreement/local-authority-eng/IOW/19-00648-FUL-1
19/00678/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30655,,2020-12-24,local-authority-eng:IOW,19/00678/FUL,2020-01-14,/developer-agreement/local-authority-eng/IOW/19-00678-FUL-1
19/00680/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30633,,2020-12-23,local-authority-eng:IOW,19/00680/FUL,2019-09-20,/developer-agreement/local-authority-eng/IOW/19-00680-FUL-1
19/00683/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=31464,,2020-12-16,local-authority-eng:IOW,19/00683/FUL,2019-11-20,/developer-agreement/local-authority-eng/IOW/19-00683-FUL-1
19/00690/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30246,,2020-12-16,local-authority-eng:IOW,19/00690/FUL,2020-02-13,/developer-agreement/local-authority-eng/IOW/19-00690-FUL-1
19/00708/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30255,,2020-12-16,local-authority-eng:IOW,19/00708/FUL,2019-11-20,/developer-agreement/local-authority-eng/IOW/19-00708-FUL-1
19/00729/HOU-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30243,,2020-12-15,local-authority-eng:IOW,19/00729/HOU,2019-10-15,/developer-agreement/local-authority-eng/IOW/19-00729-HOU-1
19/00732/RVC-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=31478,,2020-12-17,local-authority-eng:IOW,19/00732/RVC,2019-12-16,/developer-agreement/local-authority-eng/IOW/19-00732-RVC-1
19/00762/FUL-1,section-106,,,2020-12-17,local-authority-eng:IOW,19/00762/FUL,2020-07-07,/developer-agreement/local-authority-eng/IOW/19-00762-FUL-1
19/00773/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30249,,2020-12-16,local-authority-eng:IOW,19/00773/FUL,2019-12-31,/developer-agreement/local-authority-eng/IOW/19-00773-FUL-1
19/00794/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=31465,,2020-12-16,local-authority-eng:IOW,19/00794/FUL,2019-11-25,/developer-agreement/local-authority-eng/IOW/19-00794-FUL-1
19/00803/RVC-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30533,,2020-12-23,local-authority-eng:IOW,19/00803/RVC,2019-11-25,/developer-agreement/local-authority-eng/IOW/19-00803-RVC-1
19/00811/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=29090,,2020-12-13,local-authority-eng:IOW,19/00811/FUL,2019-10-03,/developer-agreement/local-authority-eng/IOW/19-00811-FUL-1
19/00867/FUL-1,section-106,https://www.iow.gov.uk/PlanningObligations/Download.ashx?type=Document&id=30252,,2020-12-16,local-authority-eng:IOW,19/00867/FUL,2020-02-24,/developer-agreement/local-authority-eng/IOW/19-00867-FUL-1
